age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hrs_per_week,native.country,income
18,1,137363,12th,8,0,Other-service,Own-child,White,0,0,0,20,United-States,<=50K
25,1,262978,Some-college,10,0,Sales,Not-in-family,White,1,0,0,30,United-States,<=50K
31,1,181372,HS-grad,9,5,Adm-clerical,Unmarried,White,0,0,0,35,United-States,<=50K
20,1,218178,HS-grad,9,0,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States,<=50K
24,5,117109,Bachelors,13,0,Adm-clerical,Own-child,Black,0,0,0,27,United-States,<=50K
30,1,182771,Bachelors,13,0,Other-service,Not-in-family,Asian-Pac-Islander,1,0,0,15,China,<=50K
22,1,138768,Some-college,10,0,Exec-managerial,Own-child,White,1,0,0,50,United-States,<=50K
41,3,82049,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
25,1,61956,Some-college,10,0,Transport-moving,Not-in-family,White,1,0,0,50,United-States,<=50K
20,1,431745,Some-college,10,0,Adm-clerical,Not-in-family,Black,0,0,0,14,United-States,<=50K
17,1,133449,9th,5,0,Other-service,Own-child,Black,1,0,0,26,United-States,<=50K
28,1,175710,Bachelors,13,0,Adm-clerical,Not-in-family,White,0,0,0,30,?,<=50K
41,1,202872,10th,6,3,Craft-repair,Not-in-family,White,0,0,0,40,United-States,<=50K
37,1,179671,9th,5,1,Handlers-cleaners,Husband,White,1,0,0,50,United-States,<=50K
61,?,226989,Some-college,10,3,?,Not-in-family,White,1,0,0,40,United-States,<=50K
54,?,172991,HS-grad,9,1,?,Husband,White,1,0,0,40,United-States,<=50K
48,1,186539,Some-college,10,1,Prof-specialty,Husband,White,1,0,0,40,United-States,<=50K
21,1,314165,Some-college,10,0,Sales,Own-child,White,1,0,0,40,Columbia,<=50K
31,1,170430,Prof-school,15,0,Prof-specialty,Not-in-family,White,0,0,0,80,?,<=50K
23,1,435604,Assoc-voc,11,4,Exec-managerial,Own-child,White,0,0,0,40,United-States,<=50K
24,5,322658,Bachelors,13,0,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,<=50K
41,4,186601,HS-grad,9,4,Exec-managerial,Not-in-family,Black,0,0,0,40,United-States,<=50K
23,1,69911,Preschool,1,0,Other-service,Own-child,White,0,0,0,15,United-States,<=50K
27,3,120126,9th,5,0,Craft-repair,Own-child,White,1,0,0,40,United-States,<=50K
25,1,258379,Bachelors,13,1,Prof-specialty,Wife,White,0,0,0,32,United-States,<=50K
51,3,231230,Bachelors,13,1,Exec-managerial,Husband,White,1,0,0,25,United-States,<=50K
30,1,128016,Bachelors,13,0,Exec-managerial,Not-in-family,White,0,0,0,55,United-States,<=50K
32,1,163604,Masters,14,0,Prof-specialty,Not-in-family,White,0,0,0,20,United-States,<=50K
35,2,127930,HS-grad,9,3,Farming-fishing,Not-in-family,White,1,0,0,60,United-States,<=50K
63,1,254907,Assoc-voc,11,5,Other-service,Not-in-family,White,0,0,0,20,United-States,<=50K
30,1,115963,7th-8th,4,0,Machine-op-inspct,Unmarried,White,1,0,0,42,United-States,<=50K
22,1,290504,HS-grad,9,0,Other-service,Other-relative,White,1,0,0,40,United-States,<=50K
44,1,106682,HS-grad,9,1,Sales,Husband,White,1,0,0,60,United-States,<=50K
45,1,340341,Some-college,10,5,Adm-clerical,Unmarried,White,0,0,0,40,United-States,<=50K
28,1,261725,1st-4th,2,0,Machine-op-inspct,Not-in-family,White,0,0,0,40,Mexico,<=50K
41,1,289886,5th-6th,3,1,Other-service,Husband,Other,1,0,1579,40,Nicaragua,<=50K
22,1,213902,5th-6th,3,0,Priv-house-serv,Other-relative,White,0,0,0,40,El-Salvador,<=50K
58,1,209438,Some-college,10,5,Other-service,Unmarried,Black,0,0,0,40,United-States,<=50K
28,5,218990,Assoc-voc,11,1,Protective-serv,Husband,Black,1,0,0,46,United-States,<=50K
44,1,259479,HS-grad,9,5,Transport-moving,Unmarried,White,1,0,0,50,United-States,<=50K
41,1,321824,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,8,United-States,<=50K
40,1,162098,HS-grad,9,5,Adm-clerical,Unmarried,White,0,0,0,30,United-States,<=50K
30,1,323069,Bachelors,13,0,Sales,Not-in-family,White,0,0,0,40,United-States,<=50K
34,1,77271,HS-grad,9,0,Exec-managerial,Unmarried,White,0,0,0,20,England,<=50K
39,3,286261,Masters,14,0,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,<=50K
54,1,142169,HS-grad,9,0,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,<=50K
61,1,101265,12th,8,6,Machine-op-inspct,Unmarried,White,0,0,0,40,Italy,<=50K
57,0,141459,Some-college,10,5,Prof-specialty,Unmarried,White,0,0,0,40,United-States,<=50K
29,2,109001,Some-college,10,1,Craft-repair,Husband,White,1,0,0,35,United-States,<=50K
36,1,252231,Preschool,1,0,Machine-op-inspct,Not-in-family,Black,1,0,0,40,Puerto-Rico,<=50K
40,1,210013,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,50,United-States,<=50K
35,1,239755,Some-college,10,0,Sales,Unmarried,White,1,0,0,50,United-States,<=50K
42,1,103932,Assoc-voc,11,5,Prof-specialty,Unmarried,White,0,0,0,40,United-States,<=50K
44,1,228729,HS-grad,9,1,Craft-repair,Husband,Black,1,0,0,40,?,<=50K
35,1,177121,HS-grad,9,5,Other-service,Not-in-family,White,0,0,0,35,United-States,<=50K
22,4,57216,Some-college,10,0,Adm-clerical,Own-child,Black,1,0,0,20,United-States,<=50K
42,1,179557,Some-college,10,5,Tech-support,Not-in-family,White,0,0,0,40,United-States,<=50K
65,2,31740,Some-college,10,6,Exec-managerial,Unmarried,White,0,0,0,45,United-States,<=50K
21,1,243368,Preschool,1,0,Farming-fishing,Not-in-family,White,1,0,0,50,Mexico,<=50K
32,0,77723,Bachelors,13,5,Exec-managerial,Not-in-family,Asian-Pac-Islander,0,0,0,40,United-States,<=50K
29,1,107458,HS-grad,9,1,Transport-moving,Husband,White,1,0,0,40,United-States,<=50K
56,1,232139,HS-grad,9,5,Transport-moving,Not-in-family,White,1,0,0,40,United-States,<=50K
34,2,112650,7th-8th,4,0,Craft-repair,Own-child,White,1,0,0,40,United-States,<=50K
28,1,94880,Some-college,10,0,Craft-repair,Not-in-family,White,1,0,0,43,Mexico,<=50K
29,1,338270,HS-grad,9,4,Adm-clerical,Unmarried,White,0,0,0,40,United-States,<=50K
47,1,34458,HS-grad,9,1,Farming-fishing,Husband,White,1,0,0,40,United-States,<=50K
56,1,146660,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,60,United-States,<=50K
50,2,131982,HS-grad,9,1,Other-service,Husband,Asian-Pac-Islander,1,0,0,60,South,<=50K
27,1,218785,HS-grad,9,1,Exec-managerial,Wife,White,0,0,0,40,United-States,<=50K
50,1,163671,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
29,1,107812,HS-grad,9,5,Craft-repair,Not-in-family,White,1,0,0,40,United-States,<=50K
35,1,67728,Some-college,10,1,Craft-repair,Husband,White,1,0,2051,45,United-States,<=50K
35,1,174856,HS-grad,9,1,Transport-moving,Husband,White,1,2885,0,40,United-States,<=50K
55,3,189933,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,45,United-States,<=50K
47,1,159550,HS-grad,9,5,Adm-clerical,Not-in-family,Black,0,0,0,40,United-States,<=50K
20,1,54012,HS-grad,9,0,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,<=50K
41,1,112763,HS-grad,9,6,Sales,Not-in-family,White,0,0,0,40,United-States,<=50K
33,1,159442,Bachelors,13,1,Other-service,Wife,White,0,0,0,40,United-States,<=50K
63,5,168656,Bachelors,13,5,Craft-repair,Not-in-family,Black,1,0,0,35,Outlying-US(Guam-USVI-etc),<=50K
60,0,97030,Bachelors,13,5,Exec-managerial,Not-in-family,White,0,0,0,35,United-States,<=50K
33,1,225507,10th,6,0,Other-service,Own-child,White,0,0,0,25,United-States,<=50K
37,1,108913,HS-grad,9,0,Other-service,Not-in-family,White,1,0,0,40,United-States,<=50K
43,1,191547,HS-grad,9,1,Farming-fishing,Husband,White,1,0,0,40,Mexico,<=50K
47,4,380127,HS-grad,9,0,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,<=50K
44,1,203897,Bachelors,13,3,Adm-clerical,Not-in-family,White,0,0,0,40,Cuba,<=50K
50,1,166565,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,50,United-States,<=50K
35,1,178948,Masters,14,0,Prof-specialty,Unmarried,White,0,0,0,32,United-States,<=50K
38,1,91857,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,44,United-States,<=50K
20,1,228649,HS-grad,9,0,Other-service,Own-child,White,1,0,0,40,United-States,<=50K
19,1,151506,HS-grad,9,0,Other-service,Own-child,White,0,0,0,30,United-States,<=50K
64,1,149775,Masters,14,0,Prof-specialty,Other-relative,White,0,0,0,8,United-States,<=50K
44,1,222703,7th-8th,4,1,Machine-op-inspct,Husband,Other,1,0,0,40,Nicaragua,<=50K
68,5,177596,10th,6,4,Other-service,Not-in-family,Black,0,0,0,90,United-States,<=50K
39,1,225504,Masters,14,0,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,<=50K
28,1,206125,Some-college,10,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
30,0,193380,Bachelors,13,0,Prof-specialty,Other-relative,White,1,0,0,35,United-States,<=50K
33,?,163003,HS-grad,9,5,?,Not-in-family,Asian-Pac-Islander,0,0,0,41,China,<=50K
33,1,179758,HS-grad,9,1,Sales,Wife,White,0,0,0,20,United-States,<=50K
35,1,556902,HS-grad,9,5,Other-service,Not-in-family,Black,1,0,0,40,United-States,<=50K
23,1,285004,Bachelors,13,0,Sales,Not-in-family,Asian-Pac-Islander,1,0,0,50,Taiwan,<=50K
28,5,335015,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
50,1,234037,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,58,United-States,<=50K
23,1,173851,Some-college,10,1,Handlers-cleaners,Husband,White,1,0,0,40,United-States,<=50K
23,1,60331,HS-grad,9,0,Machine-op-inspct,Own-child,White,1,0,0,40,United-States,<=50K
31,1,191001,HS-grad,9,0,Sales,Not-in-family,White,0,0,0,40,United-States,<=50K
21,1,240517,Some-college,10,0,Machine-op-inspct,Own-child,White,0,0,0,70,United-States,<=50K
36,5,59313,Some-college,10,4,Adm-clerical,Own-child,Black,1,0,0,40,United-States,<=50K
28,2,254989,11th,7,0,Sales,Own-child,White,1,0,0,40,United-States,<=50K
36,1,112512,12th,8,4,Other-service,Unmarried,White,0,0,0,40,Mexico,<=50K
23,4,41031,Some-college,10,0,Sales,Not-in-family,White,0,0,0,35,United-States,<=50K
38,1,135416,Some-college,10,5,Adm-clerical,Own-child,White,0,0,0,40,United-States,<=50K
52,1,153751,9th,5,4,Other-service,Not-in-family,Black,0,0,0,30,United-States,<=50K
59,1,192983,HS-grad,9,4,Other-service,Not-in-family,White,0,0,0,40,United-States,<=50K
75,2,192813,Masters,14,6,Sales,Not-in-family,White,1,0,0,45,United-States,<=50K
26,1,202203,Bachelors,13,0,Adm-clerical,Other-relative,White,0,0,0,50,United-States,<=50K
54,1,96710,HS-grad,9,1,Priv-house-serv,Other-relative,Black,0,0,0,20,United-States,<=50K
30,2,45427,Assoc-voc,11,5,Craft-repair,Not-in-family,White,1,0,0,49,United-States,<=50K
48,3,88564,Some-college,10,5,Farming-fishing,Not-in-family,White,1,0,0,45,United-States,<=50K
60,1,88055,Prof-school,15,1,Prof-specialty,Husband,White,1,3781,0,16,United-States,<=50K
35,1,379959,HS-grad,9,5,Other-service,Not-in-family,White,0,0,0,40,United-States,<=50K
38,1,143538,HS-grad,9,0,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States,<=50K
47,2,237731,HS-grad,9,1,Farming-fishing,Husband,White,1,2829,0,65,United-States,<=50K
28,1,181776,Bachelors,13,0,Other-service,Not-in-family,White,0,0,0,50,United-States,<=50K
31,1,118161,HS-grad,9,1,Other-service,Husband,White,1,0,0,40,United-States,<=50K
66,2,174995,Assoc-acdm,12,1,Craft-repair,Husband,White,1,2290,0,30,Hungary,<=50K
59,1,304779,7th-8th,4,1,Machine-op-inspct,Husband,White,1,0,0,40,United-States,<=50K
29,1,190539,Bachelors,13,0,Exec-managerial,Not-in-family,White,1,0,1590,50,United-States,<=50K
23,1,103064,HS-grad,9,0,Adm-clerical,Own-child,White,0,0,0,40,United-States,<=50K
36,1,356824,HS-grad,9,5,Sales,Not-in-family,White,0,0,0,40,United-States,<=50K
30,1,36340,HS-grad,9,0,Adm-clerical,Unmarried,White,0,0,0,24,United-States,<=50K
50,1,149770,Masters,14,0,Prof-specialty,Unmarried,White,0,0,0,40,United-States,<=50K
17,1,225211,9th,5,0,Other-service,Own-child,Black,1,0,0,35,United-States,<=50K
48,0,122086,HS-grad,9,1,Protective-serv,Husband,White,1,0,0,40,United-States,<=50K
54,4,128378,Bachelors,13,5,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,<=50K
33,1,355856,Assoc-acdm,12,1,Sales,Husband,Asian-Pac-Islander,1,0,0,60,United-States,<=50K
19,?,194095,Some-college,10,0,?,Own-child,White,1,0,0,40,United-States,<=50K
36,1,141420,Bachelors,13,5,Handlers-cleaners,Not-in-family,White,1,0,0,30,United-States,<=50K
31,1,265509,Assoc-voc,11,4,Tech-support,Unmarried,Black,0,0,0,32,United-States,<=50K
44,5,174684,HS-grad,9,5,Craft-repair,Unmarried,Black,1,0,0,40,United-States,<=50K
36,1,221650,Some-college,10,1,Craft-repair,Husband,White,1,0,0,40,Japan,<=50K
41,1,282964,Some-college,10,5,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,<=50K
54,1,76344,Bachelors,13,0,Other-service,Not-in-family,White,0,0,0,50,United-States,<=50K
28,1,469864,Bachelors,13,0,Prof-specialty,Not-in-family,Black,1,0,0,40,United-States,<=50K
58,5,237879,Bachelors,13,1,Prof-specialty,Husband,White,1,0,0,58,United-States,<=50K
28,1,59335,Bachelors,13,1,Adm-clerical,Other-relative,White,0,0,0,15,United-States,<=50K
40,1,197919,Assoc-acdm,12,5,Sales,Unmarried,White,0,0,0,40,United-States,<=50K
27,1,219371,HS-grad,9,3,Adm-clerical,Unmarried,White,0,0,0,40,Jamaica,<=50K
60,1,83861,HS-grad,9,1,Handlers-cleaners,Husband,White,1,0,0,40,United-States,<=50K
28,2,155621,Some-college,10,0,Craft-repair,Own-child,White,1,0,0,50,Columbia,<=50K
32,0,159537,Assoc-acdm,12,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
22,1,189888,HS-grad,9,1,Sales,Husband,White,1,0,0,45,United-States,<=50K
62,3,137354,Masters,14,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,40,South,<=50K
62,3,134768,Masters,14,1,Sales,Husband,White,1,0,0,35,United-States,<=50K
24,1,165064,Some-college,10,0,Handlers-cleaners,Not-in-family,White,1,0,0,40,United-States,<=50K
22,1,204226,HS-grad,9,0,Exec-managerial,Own-child,White,0,0,0,40,United-States,<=50K
34,2,203488,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,60,United-States,<=50K
52,1,416129,Preschool,1,1,Other-service,Not-in-family,White,1,0,0,40,El-Salvador,<=50K
20,1,194504,Some-college,10,4,Sales,Unmarried,Black,0,0,0,40,United-States,<=50K
36,1,94954,HS-grad,9,5,Transport-moving,Not-in-family,White,0,0,0,40,United-States,<=50K
60,1,178792,HS-grad,9,6,Handlers-cleaners,Not-in-family,White,0,0,0,40,United-States,<=50K
37,2,154641,Assoc-acdm,12,1,Farming-fishing,Husband,White,1,2105,0,50,United-States,<=50K
80,1,87518,Some-college,10,0,Prof-specialty,Not-in-family,White,1,0,1816,60,United-States,<=50K
32,5,161478,Bachelors,13,5,Adm-clerical,Unmarried,Asian-Pac-Islander,0,0,0,46,United-States,<=50K
47,5,242552,Some-college,10,0,Protective-serv,Not-in-family,Black,1,0,0,40,United-States,<=50K
26,1,214637,HS-grad,9,5,Other-service,Unmarried,White,0,0,0,35,United-States,<=50K
27,1,57052,HS-grad,9,1,Craft-repair,Husband,White,1,2885,0,40,United-States,<=50K
28,1,188236,Some-college,10,0,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,<=50K
43,1,222971,5th-6th,3,0,Machine-op-inspct,Unmarried,White,0,0,0,40,Mexico,<=50K
23,4,314525,Bachelors,13,0,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,<=50K
42,1,195584,Assoc-acdm,12,4,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,<=50K
24,1,346909,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,44,Mexico,<=50K
35,1,140752,HS-grad,9,0,Sales,Not-in-family,White,1,0,0,25,United-States,<=50K
24,1,229553,HS-grad,9,0,Other-service,Own-child,Black,0,0,0,20,?,<=50K
27,1,390657,HS-grad,9,1,Handlers-cleaners,Husband,Black,1,0,0,40,United-States,<=50K
39,4,227597,HS-grad,9,0,Armed-Forces,Not-in-family,White,1,0,0,50,United-States,<=50K
27,4,105189,HS-grad,9,5,Adm-clerical,Not-in-family,White,1,4865,0,50,United-States,<=50K
35,0,35626,Some-college,10,5,Adm-clerical,Unmarried,White,0,0,0,15,United-States,<=50K
21,1,294295,HS-grad,9,0,Adm-clerical,Unmarried,White,1,0,0,40,United-States,<=50K
32,1,231263,Some-college,10,1,Machine-op-inspct,Husband,White,1,0,0,50,United-States,<=50K
33,1,159888,11th,7,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
21,?,220115,Some-college,10,0,?,Own-child,White,1,0,0,20,United-States,<=50K
21,4,169003,12th,8,0,Adm-clerical,Own-child,Black,1,0,0,25,United-States,<=50K
26,1,214069,HS-grad,9,4,Farming-fishing,Not-in-family,White,1,0,0,40,United-States,<=50K
66,?,160995,10th,6,5,?,Not-in-family,White,0,1086,0,20,United-States,<=50K
23,1,55215,Bachelors,13,0,Sales,Own-child,White,1,0,0,55,United-States,<=50K
35,1,267891,HS-grad,9,1,Other-service,Wife,White,0,0,0,38,United-States,<=50K
36,1,289148,Some-college,10,5,Other-service,Unmarried,White,0,0,0,40,United-States,<=50K
35,1,342768,HS-grad,9,1,Craft-repair,Husband,White,1,0,0,40,United-States,<=50K
38,1,296317,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,0,40,Mexico,<=50K
20,1,286734,Some-college,10,0,Adm-clerical,Not-in-family,Other,0,0,0,35,United-States,<=50K
34,1,304030,HS-grad,9,1,Adm-clerical,Husband,Black,1,0,0,40,United-States,<=50K
20,1,238917,11th,7,0,Handlers-cleaners,Not-in-family,White,1,0,0,32,Mexico,<=50K
31,0,255830,Assoc-acdm,12,0,Adm-clerical,Own-child,Black,0,0,0,45,United-States,<=50K
52,0,303462,Some-college,10,4,Protective-serv,Unmarried,White,1,0,0,40,United-States,<=50K
28,1,185127,Some-college,10,0,Sales,Not-in-family,White,1,0,0,40,United-States,<=50K
21,?,494638,Assoc-acdm,12,0,?,Own-child,White,1,0,0,15,United-States,<=50K
24,1,136687,HS-grad,9,4,Machine-op-inspct,Unmarried,Other,0,0,0,40,United-States,<=50K
21,5,309348,Some-college,10,0,Adm-clerical,Not-in-family,White,0,594,0,4,United-States,<=50K
40,3,102226,HS-grad,9,1,Exec-managerial,Husband,White,1,0,0,40,United-States,<=50K
23,1,314539,HS-grad,9,1,Sales,Husband,White,1,0,0,40,United-States,<=50K
23,1,199908,11th,7,1,Transport-moving,Husband,White,1,0,0,50,United-States,<=50K
55,?,123382,HS-grad,9,4,?,Not-in-family,Black,0,0,2001,40,United-States,<=50K
42,1,245317,10th,6,1,Transport-moving,Husband,White,1,0,0,50,United-States,<=50K
37,4,173192,Assoc-voc,11,4,Adm-clerical,Not-in-family,Black,1,0,0,40,United-States,<=50K
69,1,124930,5th-6th,3,1,Machine-op-inspct,Husband,White,1,0,2267,40,United-States,<=50K
25,1,131976,Bachelors,13,0,Exec-managerial,Own-child,White,1,0,0,55,United-States,<=50K
18,1,169652,11th,7,0,Other-service,Own-child,White,0,0,0,12,United-States,<=50K
25,1,204219,HS-grad,9,0,Adm-clerical,Unmarried,White,0,0,0,40,Mexico,<=50K
73,?,177773,HS-grad,9,1,?,Husband,White,1,0,0,15,United-States,<=50K
34,1,167781,HS-grad,9,1,Other-service,Husband,White,1,0,0,50,United-States,<=50K
42,1,529216,HS-grad,9,4,Transport-moving,Other-relative,Black,1,0,0,40,United-States,<=50K
17,1,115551,11th,7,0,Other-service,Own-child,White,0,0,0,20,United-States,<=50K
20,1,305446,HS-grad,9,0,Other-service,Own-child,White,1,0,0,30,United-States,<=50K
29,1,103432,HS-grad,9,0,Craft-repair,Not-in-family,White,1,0,0,40,United-States,<=50K
56,4,107314,Some-college,10,5,Adm-clerical,Not-in-family,Black,0,0,0,40,United-States,<=50K
31,1,202450,HS-grad,9,1,Machine-op-inspct,Husband,White,1,0,1573,40,United-States,<=50K
52,1,117700,HS-grad,9,5,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,<=50K
64,2,165479,HS-grad,9,1,Sales,Husband,White,1,0,0,5,United-States,<=50K
21,1,117210,HS-grad,9,0,Machine-op-inspct,Own-child,White,1,0,0,40,United-States,<=50K
29,2,245790,10th,6,5,Craft-repair,Not-in-family,White,1,0,0,80,United-States,<=50K
48,1,498325,Assoc-acdm,12,1,Transport-moving,Husband,White,1,0,0,50,United-States,<=50K
41,1,265266,Assoc-acdm,12,1,Tech-support,Husband,White,1,0,0,40,United-States,<=50K
52,1,35598,HS-grad,9,5,Transport-moving,Unmarried,White,1,0,0,40,United-States,<=50K
20,1,112847,HS-grad,9,0,Farming-fishing,Own-child,Asian-Pac-Islander,1,0,0,40,United-States,<=50K
33,1,212918,Some-college,10,0,Tech-support,Not-in-family,White,1,0,0,70,United-States,<=50K
27,1,178564,Some-college,10,0,Adm-clerical,Own-child,White,1,0,0,30,United-States,<=50K
35,1,292185,Bachelors,13,1,Adm-clerical,Husband,White,1,0,0,40,United-States,<=50K
27,1,617860,Some-college,10,0,Handlers-cleaners,Own-child,Black,1,0,0,40,United-States,<=50K
60,2,184362,HS-grad,9,1,Sales,Wife,White,0,0,0,25,United-States,<=50K
27,1,292120,HS-grad,9,5,Tech-support,Not-in-family,White,0,0,0,45,United-States,<=50K
25,1,123083,Bachelors,13,0,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,<=50K
25,1,118088,HS-grad,9,0,Craft-repair,Unmarried,White,1,0,0,40,United-States,<=50K
29,1,200381,11th,7,0,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,<=50K
39,1,169249,HS-grad,9,4,Other-service,Other-relative,Black,1,0,0,40,United-States,<=50K
33,1,345360,Some-college,10,0,Sales,Not-in-family,White,1,0,0,40,United-States,<=50K
31,4,139455,Bachelors,13,0,Exec-managerial,Own-child,White,0,0,0,40,Cuba,<=50K
70,1,184176,HS-grad,9,5,Other-service,Not-in-family,White,0,0,0,28,United-States,<=50K
19,1,127190,HS-grad,9,0,Other-service,Own-child,White,0,0,0,15,United-States,<=50K
33,1,169496,HS-grad,9,1,Handlers-cleaners,Husband,White,1,0,0,40,United-States,<=50K
27,1,347513,Some-college,10,0,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,<=50K
26,1,160300,HS-grad,9,0,Machine-op-inspct,Own-child,White,1,0,0,40,United-States,<=50K
